id;name;price;has_availability;availability_365;property_type
19097817;Bohardilla privada con encanto;49;1;90;Private room in guest suite
19098680;Great 2 bdrms apartment in the city center. 4B.;173;1;354;Entire apartment
19104310;Cozy room in down town Calle Gran Via;19;1;364;Private room in apartment
19108736;Private rooms José Ortega y Gasset Street;17;1;0;Private room in apartment
19108940;Rent Room Downtown MADRID;20;1;178;Private room in apartment
19109336;White and Wood;51;1;128;Entire condominium
19109480;Piso 60 m2;400;1;0;Entire apartment
19109490;Toledino Silver Apartment - Barrio La Latina;82;1;133;Entire apartment
19111892;Completely renewed design apartment;150;1;89;Entire apartment
19112582;Alojamiento tranquilo con desayuno;27;1;75;Private room in apartment
19112671;Plaza Mayor a Plenitud entre Botoneras y Gerona;64;1;156;Entire apartment
19113006;Habitación privada para una persona;167;1;364;Private room in apartment
19113667;Bright, Lovely And Perfect Apartment;48;1;344;Entire apartment
19116903;Double Room & Private Bathroom/Near Sol;31;1;0;Private room in apartment
19117571;Típica corrala madrileña, acogedora y tranquila;11;1;0;Private room in guest suite
19117980;LIGHT, SPACIOUS AND WELL LOCATED HOUSE & BREAKFAST;46;1;0;Private room in apartment
19118294;Piso en Chamberí;110;1;364;Private room in house
19118395;BRIGHT STUDIO WITH POOL IN SALAMANCA DISTRICT;70;1;222;Entire apartment
19119584;A Bohemian Shelter - Magazine;36;1;0;Private room in apartment
19119610;A Bohemian Shelter - Karland;39;1;0;Private room in apartment
19120060;Cozy flat for a couple + wifi + computer;30;1;0;Entire apartment
19120463;Pequeña, pero bonita/Small but cute room;70;1;89;Private room in guest suite
19120759;Big house for more than 8 people;414;1;365;Entire apartment
19125155;Encantadora y tranquila habitación;25;1;1;Private room in apartment
19125611;Awesome appartment in the center of Madrid !;75;1;0;Entire apartment
19128455;Modern flat, Madrid;140;1;29;Entire apartment
19128627;Apartamento San Bartolome - CHUECA (Madrid);110;1;0;Entire apartment
19129234;Precioso Apartamento en Pleno Chueca;400;1;0;Entire apartment
19129261;Espacioso apartamento en Centro Colón Madrid;103;1;0;Entire apartment
19130890;La otra galería madrid lavapies apartament studio;65;1;6;Entire apartment
19134734;Piso acogedor con terraza en el centro de Madrid;25;1;0;Private room in guest suite
19135262;habitación doble;49;1;89;Private room in apartment
19138077;Apartamento río 39;70;1;0;Entire apartment
19138293;Habitación privada en Madrid Goya para 2 Personas;44;1;0;Private room in apartment
19139140;loft downtown;86;1;294;Entire apartment
19141243;Beautiful bright duplex in Reina Sofia Museum Area;80;1;1;Entire apartment
19141293;The Garden of Eden Apartment;50;1;132;Entire apartment
19147255;Apartamento Madrid Centro;85;1;0;Entire apartment
19147632;Madrid in Style - Double room for 1 or 2 people;38;1;0;Private room in apartment
19150801;Modernos apartamento en Gran Vía con WIFI;241;1;0;Entire apartment
19151822;Casa plaza mayor;100;1;0;Entire house
19152675;Chueca Single Room - Central Madrid;20;1;0;Private room in apartment
19153193;Cute and super bright apartment in Hermosilla II;155;1;256;Entire apartment
19153994;Quiet apartment in G.Díaz Porlier II;155;1;256;Entire apartment
19154355;Amazing 1 bed. penthouse with terrace - R.Rosas I;200;1;285;Entire apartment
19155053;Dúplex pleno centro Madrid Metro: Callao/Sol/ópera;78;1;31;Entire apartment
19156049;Bed and breakfast 1 -2 personas (solo mujeres );29;1;0;Private room in condominium
19158037;Habitación Plaza de Opera;40;1;0;Private room in apartment
19158406;WONDERFUL COZY MALASAÑA CENTRAL;58;1;0;Entire apartment
19159792;Cozy large room Gran Via;18;1;364;Private room in apartment
19159921;Alquiler estudio en la latina;25;1;31;Entire apartment
19160002;Habitación privada;26;1;0;Private room in apartment
19160159;Double room in Madrid center(Sol) 4;17;1;90;Private room in apartment
19166987;Latina Deluxe;76;1;0;Entire apartment
19168256;Apartamento con terraza y piscina en Madrid;60;1;265;Entire condominium
19169621;Studio in Chueca with air condioner;300;1;0;Entire apartment
19171638;Cozy room / Habitacion acogedora;16;1;179;Private room in apartment
19171914;Modern 2 bedroom apartment with patio, Velazquez;180;1;364;Entire apartment
19172108;Double room/Habitación Doble;25;1;178;Private room in apartment
19172122;Bright & Stylish 2BD 2BTH - CITY CENTRE;121;1;365;Entire apartment
19172432;Nice apartment in Cascorro, La Latina;41;1;0;Entire apartment
19172641;Habitación tranquila y acogedora en Chamberí;30;1;0;Private room in house
19175300;Atocha Corner - Barrio de las Letras;173;1;261;Entire apartment
19175302;Atocha Boutique - Barrio de las Letras;208;1;346;Entire apartment
19175717;Casa Tita Coco-Lita. Luminosa y tranquila;82;1;160;Entire apartment
19176012;Habitación en zona tranquila, bien comunicado;28;1;73;Private room in townhouse
19176547;Lovely private room near the City Centre;32;1;0;Private room in apartment
19181164;Lovely studio in the hart of Madrid;54;1;0;Entire apartment
19185703;Piso amplio y luminoso con vistas Parque de Berlín;85;1;2;Entire apartment
19187246;Casa en Madrid centro;100;1;1;Entire apartment
19188016;Bed and Breakfast at Lilo's home in Lavapiés :);100;1;0;Private room in apartment
19189966;Old Madrid -La Latina- Close to Everything;120;1;0;Private room in apartment
19190925;House with 2 floors and garden, close city center;76;1;0;Entire house
19191879;Luxurious and spacious apartment in Chamberi;109;1;363;Private room in apartment
19192919;MALASAÑA **Cosy New Apartment**;50;1;192;Entire apartment
19194070;APARTAMENTO con vistas a jardín EN CORTES;85;1;51;Entire apartment
19194989;Moderno apartamento al lado de línea 1 de metro;59;1;0;Entire apartment
19198435;Chueca Boutique - MADFlats Collection;177;1;336;Entire apartment
19201030;Piso acogedor en Argüelles/Moncloa;73;1;84;Entire house
19205415;Comfortable and vibrant Double Room;20;1;0;Private room in apartment
19206616;Stable loft;60;1;288;Entire loft
19208238;Luminous Apartment in Chueca by Allô Housing;575;1;1;Entire apartment
19210608;HABITACIÓN SUITE DE  VIVIENDA PARTICULAR;30;1;89;Private room in guest suite
19214684;Habitacion grande en Plaza Mayor;50;1;0;Private room in apartment
19217531;Litera doble muy limpia en centro de Madrid;45;1;364;Private room in apartment
19219923;Apartamento muy luminosos Chueca, Gran Via;115;1;0;Entire apartment
19220121;Habitacion individual muy limpia y  con desayuno;35;1;364;Private room in apartment
19220695;Estudio en lavapies;100;1;0;Entire place
19221797;Atocha Peatonal - Barrio de las letras;177;1;181;Entire apartment
19221798;Atocha Museos. Barrio de las letras;193;1;351;Entire apartment
19223483;Habitación doble muy limpia con desayuno;49;1;364;Private room in apartment
19224699;Stable 2 Loft;60;1;288;Entire loft
19225389;PRECIOSO APARTAMENTO ARGUELLES;179;1;0;Entire apartment
19231836;Penthouse in th Retiro overlooking the entire city;200;1;0;Entire apartment
19232945;Bedroom in shared apartment near Ventas;95;1;0;Private room in apartment
19235328;FAMILY GUEST HOUSE | PARKING - A/C - WIFI;108;1;0;Entire condominium
19236201;Modern bright studio in the center (Gran Vía) w/AC;75;1;0;Entire apartment
19238125;Beautiful studio, quiet and bright in Chamberí;53;1;14;Entire apartment
19239133;Malasaña 2 de Mayo;1000;1;0;Entire apartment
19247114;ONLY ROOM;200;1;1;Private room in apartment
19253549;Newly renovated bedroom close the center of Madrid;38;1;0;Private room in apartment
19255205;Piso Bea;35;1;364;Private room in apartment
19255342;Piso;110;1;0;Entire house
19255371;Preciosa habitación, Centro de Madrid;117;1;364;Private room in apartment
19257877;Piso en Chueca !!;115;1;0;Entire apartment
19258149;Madrid Centro (Malasaña) Habitación doble - WiFi;15;1;0;Private room in guest suite
19258503;Apartamento con piscina;46;1;0;Entire apartment
19258578;Habitación confort;31;1;88;Private room in apartment
19260485;Charming and Cozy  - Malasaña -Gran Vía-Centre;61;1;18;Entire apartment
19262942;Estudio en pleno Malasaña-Chueca muy acogedor;30;1;194;Entire apartment
19264058;3 bedroom penthouse with 2 terraces - Jorge Juan I;258;1;289;Entire apartment
19266049;Apartamento  exterior en centro Malasaña-Chueca;53;1;16;Entire apartment
19267077;Super céntrico apartamento de diseño en Malasaña;120;1;83;Entire apartment
19267721;Habitación grande oporto;34;1;365;Private room in apartment
19268203;2 individual bedrooms nice flat;59;1;0;Private room in apartment
19268299;Beautiful bohemian loft in Lavapiés;45;1;0;Entire apartment
19268590;Habitación exterior y luminosa en Puerta del Sol;59;1;0;Private room in apartment
19268594;World Pride Madrid 2017. Flat in city centre;300;1;89;Entire apartment
19269059;Double room Madrid Center(Sol) 6;18;1;0;Private room in apartment
19269302;Cozzy double room/Madrid Center(Sol) 7;18;1;0;Private room in apartment
19269661;WONDERFULL STUDIO IN MALASAÑA!;29;1;0;Entire loft
19269803;Embajadores Apt/ New AC;28;1;288;Private room in apartment
19270083;Best location - Bright and cosy room in Sol;59;1;0;Private room in apartment
19270198;Habitación doble con balcón Puerta del Sol;59;1;0;Private room in apartment
19277393;Private bedroom in ( Center of Madrid);31;1;0;Private room in apartment
19277654;Loft;99;1;0;Entire loft
19278272;Habitación céntrica. Barrio las letras, Huertas;26;1;0;Private room in apartment
19278728;Unique and Charming city centre bedroom;23;1;0;Private room in apartment
19278804;Conde de Duque/Malasana flat for 2 pp;115;1;0;Entire apartment
19279231;Habitación luminosa 2 personas;40;1;0;Private room in apartment
19279347;Habitación individual Atico Retiro con piscina;110;1;0;Private room in guest suite
19279428;Apartamento malasaña;55;1;213;Entire apartment
19280195;Triple Room w/Private Bathroom in Puerta del Sol;51;1;1;Private room in apartment
19280280;Best Location 2BD, 2BTH! WIFI. Puerta del Sol;75;1;319;Entire apartment
19280961;Stunning apt in front of the Royal Palace;290;1;328;Entire apartment
19281556;Room with double bed in the Puerta del Sol;51;1;103;Private room in apartment
19281881;Room  for 5 People in Puerta del Sol;51;1;103;Private room in apartment
19282722;Apartamento en Goya;73;1;179;Entire apartment
19283062;Cute 1 bedroom apart. industrial style - A.Rojas I;50;1;103;Entire apartment
19284321;Habitación con Increíbles vistas de Madrid.;13;1;0;Private room in apartment
19285336;ACOGEDOR Y TRANQUILO APARTAMENTO EN LA LATINA;173;1;191;Entire condominium
19287359;ARENA PREMIUM PENTHOUSE 4 BR 3BT (R.PALACE- SOL);404;1;280;Entire apartment
19287479;PISO MODERNO EN VALDEBERNARDO;50;1;0;Private room in guest suite
19288936;Buhardilla con encanto;150;1;0;Entire apartment
19289542;7 balcones en Lavapiés;250;1;0;Entire apartment
19292893;Cozy flat in Madrid Center(Sol-Palacio-La latina);72;1;88;Entire apartment
19293542;Habitación en Plaza de Ópera;100;1;0;Private room in apartment
19293622;Apartamento pleno Centro de Madrid, muy tranquilo;80;1;0;Entire apartment
19294104;ÁTICO individual & terraza, 6 min en metro ATOCHA;46;1;354;Entire loft
19299038;High Standing apartment at Puerta de Alcala;30;1;0;Private room in house
19299446;Malasaña a 6min Plaza España. 10min Gran Vía. WiFI;56;1;0;Entire apartment
19300752;Increíble Loft en Madrid, Zona Bernabeu;348;1;24;Entire loft
19301422;Habitación individual muy nueva,limpia con desayun;27;1;0;Private room in apartment
19302639;Como en casa;150;1;0;Private room in apartment
19302769;MADRID 4U-CHUECA. Quiet.Weekend Plan.  Best Price.;38;1;98;Entire apartment
19303431;Nice flat in the heart of Madrid - Wifi;86;1;0;Entire place
19303668;Beautiful and bright apartment;32;1;0;Entire apartment
19303781;Alcalá;310;1;0;Entire house
19304055;Casa particular;10;1;0;Private room in apartment
19305558;WORLD PRIDE 2017 Perfect Location;159;1;0;Entire apartment
19307692;Exterior room  PLAZA MAYOR  private bathroom;18;1;0;Private room in apartment
19310134;Cama doble en chill out con terrazas y mirador;30;1;364;Private room in apartment
19311782;Precioso apartamento en Cuatro Caminos-Castellana;62;1;11;Entire apartment
19316147;Design 1 Bedroom flat in Lavapies (center Madrid);50;1;89;Entire apartment
19319064;Confort Absoluto en Atocha;9999;1;105;Entire apartment
19320179;NICE APARTMENT NEAR ROYAL PALACE. CENTER;63;1;0;Entire apartment
19321571;B&B Dormitorio amplio, baño privado;60;1;168;Private room in apartment
19322968;14 MC YOLO APARTAMENTO ESTACION ATOCHA;40;1;24;Entire apartment
19323256;Bright & Spacious 2BD 2BTH - City Center;128;1;364;Entire apartment
19323768;02 MC YOLO APARTAMENTO AVENIDA DE AMERICA BºA;60;1;24;Entire apartment
19323770;07 MC YOLO APARTAMENTO AVENIDA DE AMERICA BºB;40;1;25;Entire apartment
19323774;09 MC YOLO APARTAMENTO MUSEO REINA SOFIA I;40;1;30;Entire apartment
19327853;Double Room/Bathroom in Family Home METRO ALSACIA;30;1;0;Private room in apartment
19328536;A Bohemian Shelter - Julieta;30;1;0;Private room in apartment
19329055;Hogar de Lola;60;1;0;Entire apartment
19329258;Piso en barrio de Salamanca;100;1;0;Entire apartment
19334382;Mi casa;10;1;0;Private room in apartment
19337588;Room with excellent location;40;1;364;Private room
19338770;Habitación individual bien comunicada con centro.;18;1;0;Private room in apartment
19338841;Cute and well located flat. Enjoy the worldpride!;80;1;0;Entire apartment
19339011;'La Linda' Beautiful sunsets in Madrid;63;1;84;Entire apartment
19340368;Private bedrooms;55;1;0;Private room in apartment
19341324;Cozy, Well-Connected Room with Air Conditioning;26;1;0;Private room in apartment
19341675;Brand new studio in Malasaña;55;1;289;Entire apartment
19341770;Kuku;50;1;0;Entire apartment
19341887;Lovely & modern flat en Gran Vía;100;1;54;Entire apartment
19342533;Apartamento en Quintana;70;1;88;Entire apartment
19342600;Preciosa casa en Chamberi tranquila y muy centrica;106;1;0;Entire apartment
19342946;Habitación amplia y luminosa.;25;1;179;Private room in apartment
19344018;Habitación zona Atocha;200;1;0;Private room in house
19344383;clean room in the heart of Madrid;90;1;0;Private room in apartment
19344668;Cozy apartment located in Madrid’s downtown;54;1;177;Entire condominium
19344751;2PPL - COZY AND MODERN STUDIO (City Center);43;1;290;Entire apartment
19344933;AlmaSuites I. Tu casa en Madrid;92;1;180;Entire serviced apartment
19345027;Incredible design apartment 6E, with terrace;59;1;62;Entire apartment
19348989;Madrid centro  Estudio en Malasaña, Chueca;36;1;104;Entire apartment
19351077;Design apartment in Plaza Mayor 1 I;53;1;135;Entire loft
19353757;Stylish flat in Malasaña;127;1;258;Entire apartment
19354193;MODERN APARTMENT LAVAPIES;43;1;328;Entire apartment
19354863;Cool & comfy flat in Lavapies!;103;1;0;Entire apartment
19355340;Habitación céntrica;28;1;0;Private room in apartment
19355848;Habitación doble en Madrid con baño privado;28;1;0;Private room in apartment
19355899;Madrid like at home (VT4084);84;1;0;Entire condominium
19355958;Lovely 2 bedrooms flat in Francos Rodríguez;250;1;0;Entire apartment
19356583;Double Room In Madrid (A-Class);28;1;0;Private room in apartment
